FBtr0333249.1	1	146.199	129	164
FBtr0333249	1	209.411	129	286
FBtr0333249.2	1	232.035	148	286
FBtr0345782.2	1	232.035	148	286
FBtr0474095	1	11.0265	9	13
FBtr0474095.1	1	11.0265	9	13
FBtr0345565	1	27.3713	4	31
FBtr0345565.1	1	27.3713	4	31
FBtr0345566	1	5.33041	1	9
FBtr0345566.1	1	5.33041	1	9
FBtr0339568.1	1	4.36025	3	7
FBtr0339568	1	7.89388	3	12
FBtr0339568.2	1	10.0038	9	12
FBtr0339569.1	1	102.934	66	151
FBtr0339569	1	101.76	29	151
FBtr0339569.2	1	92.9004	29	111
FBtr0342953	1	60.6738	54	67
FBtr0342953.1	1	60.6738	54	67
FBtr0332221	1	32.8753	11	94
FBtr0332221.1	1	32.8753	11	94
FBtr0452189	1	137.154	45	323
FBtr0452189.1	1	137.154	45	323
FBtr0332223.2	1	210.174	11	431
FBtr0332223	1	135.368	11	431
FBtr0332223.1	1	18.8071	11	27
FBtr0339570	1	19.747	4	34
FBtr0339570.1	1	19.747	4	34
FBtr0339573	1	12.3174	4	18
FBtr0339573.1	1	12.3174	4	18
FBtr0321299	1	301.233	253	375
FBtr0321299.1	1	301.233	253	375
FBtr0334830	1	23.8317	1	47
FBtr0334830.1	1	23.8317	1	47
FBtr0334831	1	40.1258	5	61
FBtr0334831.1	1	40.1258	5	61
FBtr0344048.2	1	240.307	195	276
FBtr0344048	1	224.666	195	276
FBtr0344048.1	1	161.269	62	176
FBtr0345955.1	1	121.308	18	301
FBtr0345955	1	208.168	18	305
FBtr0345955.2	1	252.99	241	298
FBtr0345957.2	1	31.4876	11	47
FBtr0345957	1	29.6521	6	47
FBtr0345957.1	1	19.0607	6	25
FBtr0345956	1	156.751	4	316
FBtr0345956.1	1	156.751	4	316
FBtr0334834.2	1	375.161	319	405
FBtr0334834	1	391.146	257	474
FBtr0334834.1	1	364.361	257	442
FBtr0345740	1	45.1825	28	67
FBtr0345740.1	1	45.1825	28	67
FBtr0344049.2	0.882222	2.85894	1	6
FBtr0344049	0.975508	55.9117	1	266
FBtr0344049.1	1	133.79	1	266
FBtr0346782.2	1	388.617	69	497
FBtr0346782	1	414.714	69	497
FBtr0334786.1	1	449.148	330	487
FBtr0334786	1	460.814	330	497
FBtr0334786.2	1	395.688	319	455
FBtr0346782.1	1	429.263	319	455
FBtr0342651	1	59.526	39	82
FBtr0342651.1	1	59.526	39	82
FBtr0346503	1	2.3767	1	3
FBtr0346503.1	1	2.3767	1	3
FBtr0342950.1	0.869281	36.7444	1	145
FBtr0334788	0.87988	46.9386	1	148
FBtr0334788.1	0.87988	46.9386	1	148
FBtr0342950	0.939759	45.8687	1	148
FBtr0342950.2	1	31.1148	6	131
FBtr0334789.2	1	124.322	10	203
FBtr0334789	0.997693	79.4037	1	232
FBtr0334789.1	1	17.7863	12	38
FBtr0345562	1	7.76503	6	9
FBtr0345562.1	1	7.76503	6	9
FBtr0345561	1	6.45361	3	8
FBtr0345561.1	1	6.45361	3	8
FBtr0345560	1	22.4618	7	31
FBtr0345560.1	1	22.4618	7	31
FBtr0334839.2	1	7.00198	1	12
FBtr0334839	1	7.8435	1	14
FBtr0334839.1	1	11.8953	11	12
FBtr0342832.1	1	96.4821	83	128
FBtr0342832	1	84.4251	23	128
FBtr0342832.2	1	25.7565	23	28
FBtr0342833	1	47.7202	13	108
FBtr0342833.1	1	47.7202	13	108
FBtr0342834.1	0.837121	4.58824	3	8
FBtr0342834	0.90856	8.5439	1	22
FBtr0342834.2	1	16.4321	9	22
FBtr0342835	1	103.341	34	329
FBtr0342835.1	1	103.341	34	329
FBtr0345770.2	1	115.43	4	210
FBtr0445833.2	1	99.7591	4	210
FBtr0345770	1	99.886	4	210
FBtr0445833	0.999064	103.033	1	829
FBtr0345770.1	1	110.037	31	136
FBtr0445833.1	1	59.1276	10	128
FBtr0329834.2	1	5.73646	1	12
FBtr0329834	1	7.20167	1	13
FBtr0329834.1	1	10.2151	10	11
FBtr0342652.1	1	23.5678	7	61
FBtr0342652	0.992492	74.0337	1	191
FBtr0342652.2	1	45.7846	33	61
FBtr0345958	1	5.98052	1	12
FBtr0345958.1	1	5.98052	1	12
FBtr0452182	1	8.64208	2	14
FBtr0452182.1	1	8.64208	2	14
FBtr0345563	1	759.562	723	775
FBtr0345563.1	1	759.562	723	775
FBtr0332226.2	1	7.07621	1	11
FBtr0332226	1	49.9582	1	419
FBtr0332226.1	1	54.5841	7	233
FBtr0345557	1	90.1617	66	147
FBtr0345557.1	1	90.1617	66	147
FBtr0332216	1	113.326	10	193
FBtr0332216.1	1	113.326	10	193
FBtr0345571	1	811.48	786	829
FBtr0345571.1	1	811.48	786	829
FBtr0091790	1	8.04348	8	9
FBtr0091790.1	1	8.04348	8	9
FBtr0091919	1	335.302	331	340
FBtr0091919.1	1	335.302	331	340
FBtr0091750	1	21.8153	21	22
FBtr0091750.1	1	21.8153	21	22
FBtr0342932.1	1	53.8319	21	69
FBtr0342932	1	64.7432	21	101
FBtr0342933	1	54.5765	3	103
FBtr0342933.1	1	54.5765	3	103
FBtr0342932.2	1	51.0945	28	70
FBtr0342937.2	1	156.297	81	228
FBtr0342937	1	158.63	21	272
FBtr0342938.2	1	144.798	81	228
FBtr0342938	1	113.819	21	228
FBtr0342935	1	145.496	81	228
FBtr0342935.1	1	145.496	81	228
FBtr0342937.1	1	38.0795	21	80
FBtr0342938.1	1	38.0795	21	80
FBtr0346580	1	168.203	50	252
FBtr0346580.1	1	168.203	50	252
FBtr0344050.1	1	339.255	269	425
FBtr0344050	1	398.091	269	464
FBtr0344050.2	1	440.139	361	454
FBtr0342943.2	1	54.9658	3	188
FBtr0342943	1	37.8332	2	188
FBtr0342944	1	37.8332	2	188
FBtr0342944.1	1	37.8332	2	188
FBtr0342943.1	1	8.19062	6	12
FBtr0342942	1	16.3766	8	38
FBtr0342942.1	1	16.3766	8	38
FBtr0329835	1	62.5085	48	77
FBtr0329835.1	1	62.5085	48	77
FBtr0329836	1	63.2539	16	224
FBtr0329836.1	1	63.2539	16	224
FBtr0343259	1	203.633	59	248
FBtr0343259.1	1	203.633	59	248
FBtr0308924.3	1	55.0751	2	97
FBtr0308924	1	64.0439	1	231
FBtr0308924.2	1	33.4448	30	37
FBtr0308924.1	1	15.16	15	17
FBtr0345552	1	18.1742	9	22
FBtr0345552.1	1	18.1742	9	22
FBtr0343258.2	1	269.998	16	309
FBtr0343258	1	218	13	309
FBtr0343258.1	1	112.865	62	142
FBtr0343247	1	23.8296	4	35
FBtr0343247.1	1	23.8296	4	35
FBtr0343242	1	105.544	17	127
FBtr0343242.1	1	105.544	17	127
FBtr0343245	1	24.6612	6	52
FBtr0343245.1	1	24.6612	6	52
FBtr0343396.2	1	18.5051	7	26
FBtr0343396	1	23.8059	2	46
FBtr0343396.1	1	2.40893	2	4
FBtr0343395	1	2.94562	1	5
FBtr0343395.1	1	2.94562	1	5
FBtr0343386.1	1	11.0473	5	16
FBtr0343386	0.983092	23.0303	1	47
FBtr0343393	0.973094	24.1325	1	47
FBtr0343393.1	0.973094	24.1325	1	47
FBtr0343394	1	29.5585	3	47
FBtr0343394.1	1	29.5585	3	47
FBtr0343386.2	1	25.0761	3	47
FBtr0343390	0.913218	19.2529	19	22
FBtr0343390.1	0.913218	19.2529	19	22
FBtr0332036.1	1	15.185	9	19
FBtr0340166.1	1	15.185	9	19
FBtr0332036	1	77.9436	17	552
FBtr0340166	1	162.118	17	621
FBtr0332036.2	1	84.0059	22	443
FBtr0340166.2	1	206.872	17	621
FBtr0342610	1	14.9942	2	23
FBtr0342610.1	1	14.9942	2	23
FBtr0342611	1	10.876	2	16
FBtr0342611.1	1	10.876	2	16
FBtr0345757.2	1	54.4211	5	172
FBtr0345757	1	48.2684	5	172
FBtr0342619.2	1	6.71547	4	10
FBtr0342619	1	7.5021	4	10
FBtr0342619.1	1	8.93478	8	9
FBtr0345757.1	1	8.93478	8	9
FBtr0342616	1	56.8125	9	117
FBtr0342616.1	1	56.8125	9	117
FBtr0342617	1	24.7662	13	49
FBtr0342617.1	1	24.7662	13	49
FBtr0332031.2	0.968153	8.06579	1	17
FBtr0332032.2	0.968153	8.06579	1	17
FBtr0332031	0.982212	12.8024	1	45
FBtr0332032	0.982212	12.8024	1	45
FBtr0332032.1	1	9.725	7	13
FBtr0332031.1	1	9.92558	7	13
FBtr0333246	1	386.818	345	454
FBtr0333246.1	1	386.818	345	454
FBtr0345553				
FBtr0345553.1				
FBtr0345555	0.913559	9.59369	1	16
FBtr0345555.1	0.913559	9.59369	1	16
FBtr0345554	1	11.7434	3	16
FBtr0345554.1	1	11.7434	3	16
FBtr0344051.2	0.947896	12.0444	1	23
FBtr0344051	0.965379	20.0028	1	64
FBtr0344051.1	1	32.0152	22	57
FBtr0309287	0.91174	18.1624	1	59
FBtr0309287.1	0.91174	18.1624	1	59
FBtr0332601.1	1	23.2	23	24
FBtr0332601	1	27.7121	3	234
FBtr0332601.2	1	22.7646	16	28
FBtr0332601.3	1	31.0907	3	61
FBtr0332601.4	1	6.37471	3	10
FBtr0332010	1	206.178	29	227
FBtr0332010.1	1	206.178	29	227
FBtr0308942.1	1	63.3369	52	78
FBtr0308942	1	356.065	1	617
FBtr0308942.2	1	417.957	1	617
FBtr0343127.1	1	1.83099	1	3
FBtr0343127	1	23.9178	1	44
FBtr0343127.2	1	34.0464	16	44
FBtr0346500	1	70.7866	12	97
FBtr0346500.1	1	70.7866	12	97
FBtr0343398	1	8.29345	3	12
FBtr0343398.1	1	8.29345	3	12
FBtr0343397	1	3.46893	2	5
FBtr0343397.1	1	3.46893	2	5
FBtr0475067	1	24.1114	1	48
FBtr0475067.1	1	24.1114	1	48
FBtr0343154.2	1	29.0131	2	61
FBtr0343154	1	25.0114	2	97
FBtr0343153.2	1	31.9294	6	58
FBtr0343153	1	26.5894	3	97
FBtr0343154.1	1	5.25326	3	14
FBtr0343153.1	1	10.0824	6	14
FBtr0343150.1	1	62.3772	46	89
FBtr0343150	1	86.1953	46	201
FBtr0343150.2	1	131.058	67	191
FBtr0345975	1	553.111	472	617
FBtr0345975.1	1	553.111	472	617
FBtr0343164	1	42.9429	1	94
FBtr0343164.1	1	42.9429	1	94
FBtr0343156	1	59.2247	25	81
FBtr0343156.1	1	59.2247	25	81
FBtr0343863	0.959128	11.0227	1	22
FBtr0343863.1	0.959128	11.0227	1	22
FBtr0334840	1	20.535	11	37
FBtr0334840.1	1	20.535	11	37
FBtr0343868.2	1	5.50292	5	7
FBtr0343868	0.912646	33.4883	1	136
FBtr0343868.1	1	55.7938	6	133
FBtr0343866.1	1	193.761	82	326
FBtr0345755.1	1	193.761	82	326
FBtr0343866	1	164.101	22	447
FBtr0345755	1	181.674	22	447
FBtr0343866.2	1	139.969	33	242
FBtr0345755.2	1	189.871	33	276
FBtr0339662	1	88.6595	54	120
FBtr0339662.1	1	88.6595	54	120
FBtr0342659	1	64.8158	5	91
FBtr0342659.1	1	64.8158	5	91
FBtr0347474.1	1	75.75	71	83
FBtr0347474	1	97.9918	14	139
FBtr0347474.2	1	60.9309	14	84
FBtr0342653	0.888176	64.2058	1	190
FBtr0342653.1	0.888176	64.2058	1	190
FBtr0342657	1	230.721	102	257
FBtr0342657.1	1	230.721	102	257
FBtr0347490	1	47.4609	2	135
FBtr0347490.1	1	47.4609	2	135
FBtr0342656	1	64.7235	1	76
FBtr0342656.1	1	64.7235	1	76
FBtr0344055.1	1	45.716	41	51
FBtr0344055	1	54.2751	11	68
FBtr0344055.2	1	56.4422	11	68
FBtr0345570	1	68.717	5	131
FBtr0345570.1	1	68.717	5	131
FBtr0334816.2	1	3.29348	3	4
FBtr0334816	1	10.1795	1	43
FBtr0334816.1	1	27.3112	5	43
FBtr0347484	1	14	7	28
FBtr0347484.1	1	14	7	28
FBtr0332525.1	1	481.744	333	548
FBtr0332524.1	1	302.346	166	548
FBtr0332524	1	372.914	18	686
FBtr0332525	1	372.914	18	686
FBtr0332524.2	1	497.867	263	629
FBtr0332525.2	1	497.867	263	629
FBtr0334845	1	82.1485	50	99
FBtr0334845.1	1	82.1485	50	99
FBtr0347292	0.698039	1.19663	1	2
FBtr0347292.1	0.698039	1.19663	1	2
FBtr0345778	1	6.54517	4	9
FBtr0345778.1	1	6.54517	4	9
FBtr0343251.1	1	10.0868	5	17
FBtr0343251	1	13.0867	5	20
FBtr0343251.2	1	9.93333	5	12
FBtr0343252	1	13.5856	6	22
FBtr0343252.1	1	13.5856	6	22
FBtr0335490.2	1	171.838	128	183
FBtr0335490	1	212.038	128	457
FBtr0335490.1	1	158.317	31	325
FBtr0344056.4	0.968165	2.73308	1	4
FBtr0344056	0.798897	12.0554	1	75
FBtr0344056.3	0.046875	1	1	1
FBtr0344056.2	1	9.05573	6	10
FBtr0344056.1	1	36.3022	20	47
FBtr0347303	1	6.40399	3	11
FBtr0347303.1	1	6.40399	3	11
FBtr0346498	1	17.1841	5	28
FBtr0346498.1	1	17.1841	5	28
FBtr0343402	1	178.971	28	207
FBtr0343402.1	1	178.971	28	207
FBtr0344109	1	400.023	85	624
FBtr0344109.1	1	400.023	85	624
FBtr0345771	1	373.203	328	426
FBtr0345771.1	1	373.203	328	426
FBtr0344062.1	1	64.4041	14	254
FBtr0344062	1	55.6726	6	478
FBtr0344062.2	1	20.4553	6	42
FBtr0345451	1	548.478	485	572
FBtr0345451.1	1	548.478	485	572
FBtr0335185	1	130.307	3	551
FBtr0335185.1	1	130.307	3	551
FBtr0335191.1	1	3.92262	3	5
FBtr0335191	1	133.268	3	766
FBtr0335191.2	1	30.2318	3	77
FBtr0335191.3	1	511.762	133	763
FBtr0335193	1	568.723	283	639
FBtr0335193.1	1	568.723	283	639
FBtr0335192	1	61.794	45	74
FBtr0335192.1	1	61.794	45	74
FBtr0306547.1	0.640625	1	1	1
FBtr0306547	0.939633	2.38268	1	4
FBtr0306547.2	1	2.93359	1	4
FBtr0330691	1	14.4637	5	24
FBtr0330691.1	1	14.4637	5	24
FBtr0345780.2	0.97594	23.2958	1	40
FBtr0345780	0.993514	89.1789	1	293
FBtr0345780.1	1	156.974	8	293
FBtr0345735	1	672.287	350	747
FBtr0345735.1	1	672.287	350	747
FBtr0345737	0.869469	30.5954	1	65
FBtr0345737.1	0.869469	30.5954	1	65
FBtr0344057.2	1	886.47	840	907
FBtr0344057	1	910.615	840	939
FBtr0344057.1	1	776.502	665	845
FBtr0309788	1	506.687	391	521
FBtr0309788.1	1	506.687	391	521
FBtr0332517.2	1	10.1435	7	12
FBtr0332518.2	1	10.1435	7	12
FBtr0332517	1	18.8524	7	53
FBtr0332518	0.981553	229.215	1	559
FBtr0332517.1	1	38.7652	25	53
FBtr0332518.1	1	492.443	215	544
FBtr0344058.1	1	48.0021	17	66
FBtr0344058	1	57.3693	1	156
FBtr0344058.2	1	61.671	1	156
FBtr0345772	1	326.372	11	436
FBtr0345772.1	1	326.372	11	436
FBtr0345454	0.878417	16.1629	1	353
FBtr0345454.1	0.878417	16.1629	1	353
FBtr0340257.1	1	17.7147	10	37
FBtr0340257	1	55.1512	10	113
FBtr0340257.2	1	81.2961	49	107
FBtr0347027	0.98628	105.602	1	173
FBtr0347027.1	0.98628	105.602	1	173
FBtr0345754	0.982216	114.366	1	173
FBtr0345754.1	0.982216	114.366	1	173
FBtr0340264	1	85.601	3	135
FBtr0340264.1	1	85.601	3	135
FBtr0347300.2	1	6.44068	3	9
FBtr0347300	1	12.2227	3	25
FBtr0347300.1	1	16.1918	7	25
FBtr0339809.2	1	17.7114	1	28
FBtr0339809	0.877962	12.1541	1	34
FBtr0339809.1	1	17.4742	1	33
FBtr0340591	1	264.161	58	342
FBtr0340591.1	1	264.161	58	342
FBtr0340593	1	20.1551	3	44
FBtr0340593.1	1	20.1551	3	44
FBtr0342661	1	25.7865	3	38
FBtr0342661.1	1	25.7865	3	38
FBtr0342663	1	68.4533	21	90
FBtr0342663.1	1	68.4533	21	90
FBtr0342662	1	216.446	49	350
FBtr0342662.1	1	216.446	49	350
FBtr0345456.2	1	74.5401	45	97
FBtr0345456	1	61.4091	5	97
FBtr0345456.1	1	33.298	5	53
FBtr0342852.2	1	4.58721	1	12
FBtr0342852	1	7.72504	1	13
FBtr0342852.1	1	11.95	11	13
FBtr0345963	0.932725	34.3191	1	65
FBtr0345963.1	0.932725	34.3191	1	65
FBtr0345964	1	31.7728	3	48
FBtr0345964.1	1	31.7728	3	48
FBtr0343254	1	18.6489	3	25
FBtr0343254.1	1	18.6489	3	25
FBtr0342858.1	1	4	4	4
FBtr0342858	1	15.7194	4	26
FBtr0342858.2	1	18.9741	7	26
FBtr0332596.1	1	50.8	49	52
FBtr0332596	0.807147	26.5784	1	63
FBtr0332596.2	1	40.0994	10	48
FBtr0332596.3	0.957547	27.481	1	51
FBtr0331293.1				
FBtr0331293	0.945896	61.3925	1	106
FBtr0331293.2	1	69.776	12	106
FBtr0335493	1	548.07	87	715
FBtr0335493.1	1	548.07	87	715
FBtr0309975.2	1	14.3718	11	25
