"target_id","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"TCONS_00028167",4.99602892363617e-06,0.000611799721480985,20.8388088004769,2.38535851317528,1,8.9410788059374,0.477071702635054,0.000190610075652039,0.476881092559404,0.170601930562005,0.476881092559404
"TCONS_00029042",1.38927809201072e-06,0.000611799721480985,23.2954564188311,4.71386185439308,1,8.88947481581406,0.942772370878614,0.000298680154107113,0.942473690724509,0.171407943660131,0.942473690724509
"TCONS_00029532",2.37000773696754e-06,0.000611799721480985,22.2690099883201,4.46090665853373,1,9.06860423722851,0.892181331706743,0.005393944481775,0.886787387224971,0.169027734680567,0.886787387224971
"TCONS_00030451",6.40489064985702e-06,0.000611799721480985,20.36322466436,13.1578654609584,1,6.36309771446892,2.63157309219169,0.0144480995766288,2.61712499261506,0.430703310975772,2.61712499261506
"TCONS_00030813",6.44718578806897e-06,0.000611799721480985,20.3506300084211,3.6508126533287,1,8.50824466682553,0.73016253066574,0.000324578632086674,0.729837952033653,0.18048175160853,0.729837952033653
"TCONS_00030908",6.77987848164204e-06,0.000611799721480985,20.2543597175203,2.46078716296666,1,8.32654195109266,0.492157432593331,0.000921964053839018,0.491235468539493,0.186843401800322,0.491235468539493
"TCONS_00031059",6.83831226722956e-06,0.000611799721480985,20.2379417416989,4.02236367736354,1,8.12717759233936,0.804472735472707,0.000463257017610468,0.804009478455097,0.195466568101001,0.804009478455097
"TCONS_00031233",5.58256470050894e-06,0.000611799721480985,20.62624187752,3.01836956199767,1,8.59033844534118,0.603673912399532,0.00030211532293103,0.603371797076603,0.178051092062369,0.603371797076603
"TCONS_00031912",4.83635304202213e-06,0.000611799721480985,20.9010267040366,3.47505919183882,1,8.84233027536721,0.695011838367764,0.000206826452227733,0.694805011915537,0.17223033587786,0.694805011915537
"TCONS_00032003",1.43824415711112e-06,0.000611799721480985,23.2288372628062,3.36138240063585,1,9.97633819034534,0.672276480127173,4.76556665821569e-05,0.672228824460587,0.174941971702436,0.672228824460587
"TCONS_00032503",4.08689343157564e-06,0.000611799721480985,21.2236546511099,4.86323523898518,1,9.00497688040669,0.972647047797035,0.00017517060283243,0.972471877194204,0.169739183552634,0.972471877194204
"TCONS_00033770",3.69265820438767e-06,0.000611799721480985,21.4181149988987,2.89510698869492,1,8.56736678486226,0.579021397738982,0.000194824778022841,0.578826572960962,0.178704127123681,0.578826572960962
"TCONS_00034314",4.08826151307264e-06,0.000611799721480985,21.2230131504536,2.37483874869411,1,8.64849080004469,0.474967749738821,0.000219269257747841,0.474748480481074,0.176490883837322,0.474748480481074
"TCONS_00035036",7.97909110017983e-06,0.000611799721480985,19.9428710133744,2.05004147663013,1,8.90303040897591,0.410008295326026,0.000161251155615615,0.409847044170411,0.171186715691294,0.409847044170411
"TCONS_00035565",8.07186743418901e-06,0.000611799721480985,19.9207686935763,4.27550031962381,1,7.23869983285002,0.855100063924761,0.00149050099517539,0.853609562929587,0.259788560019455,0.853609562929587
"TCONS_00035682",5.00862791714253e-06,0.000611799721480985,20.8339848475434,4.08521451547542,1,7.50035261668532,0.817042903095082,0.000827305086654042,0.816215598008429,0.233780077886487,0.816215598008429
"TCONS_00036081",7.59556444139991e-06,0.000611799721480985,20.0370628449098,15.9071815141278,1,6.77065726730698,3.18143630282557,0.0116028982374455,3.16983340458812,0.328936996257367,3.16983340458812
"TCONS_00043125",3.4868721006553e-06,0.000611799721480985,21.5280702441787,6.73225015700844,1,8.06579837306097,1.34645003140169,0.000487103575551299,1.34596292782614,0.198488048138913,1.34596292782614
"TCONS_00043370",7.85109045636559e-06,0.000611799721480985,19.9737921931323,2.87864455391853,1,8.44632937737239,0.575728910783706,0.000272917969497887,0.575455992814209,0.182495199938615,0.575455992814209
"TCONS_00044233",6.02756495638991e-06,0.000611799721480985,20.4794271318665,3.16917070772331,1,7.80962357303633,0.633834141544661,0.000452071330901709,0.633382070213761,0.212501233346587,0.633382070213761
"TCONS_00044771",3.76940860901702e-06,0.000611799721480985,21.3786732914693,3.47807027239884,1,9.83985862180166,0.695614054479767,0.000177258952020768,0.695436795527747,0.172075159072171,0.695436795527747
"TCONS_00045260",5.07825057427346e-06,0.000611799721480985,20.8075451153876,3.87498906158217,1,7.51560994215408,0.774997812316432,0.000905515047843689,0.77409229726859,0.232526767427577,0.77409229726859
"TCONS_00045539",7.61154160076147e-06,0.000611799721480985,20.0330445546104,2.49590234135511,1,8.69986859822223,0.499180468271019,0.000222239652257079,0.498958228618764,0.175221988686775,0.498958228618764
"TCONS_00046720",7.81748576020128e-06,0.000611799721480985,19.9819939856174,4.60448395815579,1,8.19896900679599,0.920896791631156,0.000405148905547383,0.92049164272561,0.192155378027709,0.92049164272561
"TCONS_00046864",5.89080698355557e-06,0.000611799721480985,20.5233555104794,13.6900301383174,1,7.1751734978245,2.73800602766348,0.00374786310978301,2.7342581645537,0.266968589404099,2.7342581645537
"TCONS_00046969",4.85035656079113e-06,0.000611799721480985,20.8954883468719,4.99906484845682,1,7.33406112570354,0.999812969691366,0.00251064752616553,0.997302322165199,0.249468916775609,0.997302322165199
"TCONS_00047774",9.44670411199061e-07,0.000611799721480985,24.0377153383148,22.6666081703583,1,6.41527033782382,4.53332163407167,0.0216344684470078,4.51168716562466,0.414606276425292,4.51168716562466
"TCONS_00049015",2.13727426085575e-06,0.000611799721480985,22.4675172510092,14.158322152639,1,6.45653489544045,2.8316644305278,0.0077552119166756,2.82390921861112,0.402701025252759,2.82390921861112
"TCONS_00051403",6.54916114542773e-06,0.000611799721480985,20.3206016085734,4.54746420791991,1,8.06216554359635,0.909492841583982,0.0003901173906351,0.909102724193348,0.198672493074735,0.909102724193348
"TCONS_00051710",4.75058276779979e-06,0.000611799721480985,20.9353038412222,9.91576864808338,1,6.69835887407841,1.98315372961668,0.00690776800607194,1.9762459616106,0.343938126991289,1.9762459616106
"TCONS_00052738",7.76864065809875e-06,0.000611799721480985,19.9939787873763,6.14233933412436,1,8.7948644958752,1.22846786682487,0.000195552191614863,1.22827231463326,0.17314201877907,1.22827231463326
"TCONS_00052983",6.05027917423769e-06,0.000611799721480985,20.472228040914,38.3158164455287,1,6.05542584528554,7.66316328910575,0.291339498890547,7.3718237902152,0.552825941396121,7.3718237902152
"TCONS_00060009",1.18328945257555e-06,0.000611799721480985,23.6042002568913,24.404361326237,1,6.14031822386567,4.88087226524739,0.03016550914524,4.85070675610215,0.514823930647458,4.85070675610215
"TCONS_00060775",7.02194092681323e-06,0.000611799721480985,20.1872499082186,2.08974549370392,1,8.46869607523699,0.417949098740783,0.000222017296154791,0.417727081444628,0.18174973873932,0.417727081444628
"TCONS_00061189",5.99463441893561e-06,0.000611799721480985,20.4899127066845,3.78399224139686,1,8.08178638828613,0.756798448279369,0.000494673329543084,0.756303774949828,0.197683814974912,0.756303774949828
"TCONS_00061794",5.40713802878662e-06,0.000611799721480985,20.6873736964613,11.6858713398129,1,7.6247586368071,2.33717426796258,0.000969944017656789,2.33620432394492,0.224283239471082,2.33620432394492
"TCONS_00062075",5.31222892401272e-06,0.000611799721480985,20.7212823343714,5.64174326992868,1,7.30629468043981,1.12834865398574,0.00145029742715567,1.12689835655858,0.25243753541165,1.12689835655858
"TCONS_00063371",7.56866685707792e-06,0.000611799721480985,20.0438468512655,2.27725014859497,1,8.77899090042725,0.455450029718994,0.000161814069954641,0.45528821564904,0.173465772931427,0.45528821564904
"TCONS_00063663",8.12870199709927e-06,0.000611799721480985,19.9073544863857,4.85956298758044,1,7.798877346484,0.971912597516089,0.00076991972049905,0.971142677795589,0.213131941251923,0.971142677795589
"TCONS_00065619",8.35313427258777e-06,0.000611799721480985,19.8552879927868,22.5036776470959,1,5.65814896172045,4.50073552941919,0.0282066079140937,4.47252892150509,0.79702389624487,4.47252892150509
"TCONS_00065642",6.40127452777039e-06,0.000611799721480985,20.3643053451646,3.80157607907277,1,7.98130039757699,0.760315215814551,0.000553933315770896,0.759761282498782,0.202935305153264,0.759761282498782
"TCONS_00000746",9.07255572229529e-06,0.000624219326287014,19.6973823058661,3.86820014144613,1,8.1311123510466,0.773640028289225,0.000550082328180183,0.773089945961046,0.195278921861501,0.773089945961046
"TCONS_00000983",8.96566071688091e-06,0.000624219326287014,19.7200321511604,3.94565617778523,1,8.08856632582144,0.789131235557044,0.000432461173061331,0.788698774383986,0.197346447969252,0.788698774383986
"TCONS_00044854",8.71391939103561e-06,0.000624219326287014,19.7744627573735,159.168129412284,1,5.24418358532969,31.8336258824569,0.410484335367696,31.4231415470892,1.29102330916689,31.4231415470892
"TCONS_00049184",9.01709594879925e-06,0.000624219326287014,19.7090999585871,4.86059348621669,1,8.00028009893998,0.972118697243336,0.000517505452592166,0.971601191790747,0.201912672492696,0.971601191790747
"TCONS_00035702",1.00606533052228e-05,0.000662107632739374,19.4998699272437,4.15229882851058,1,7.53869310364073,0.83045976570212,0.00109160230140053,0.829368163400716,0.230681150314358,0.829368163400716
"TCONS_00044465",9.96263799281271e-06,0.000662107632739374,19.5185713869124,2.95447402611369,1,8.83965085409356,0.590894805222737,0.000170985668190349,0.590723819554548,0.172279556888313,0.590723819554548
"TCONS_00052206",9.93327687212634e-06,0.000662107632739374,19.5242095008885,15.8679519958129,1,6.34046479895262,3.17359039916259,0.022282757144175,3.15130764201841,0.438085842521439,3.15130764201841
"TCONS_00005591",1.05277408309399e-05,0.000665997464854307,19.4131907011932,7.3792821857936,1,7.11458515717738,1.47585643715872,0.00169947373526838,1.47415696342345,0.274190997402428,1.47415696342345
"TCONS_00035609",1.0559748396721e-05,0.000665997464854307,19.4073930808084,2.63783371998943,1,8.01227697646248,0.527566743997883,0.000425005761027986,0.527141738236857,0.201269966751761,0.527141738236857
"TCONS_00043074",1.03053640142841e-05,0.000665997464854307,19.4539658333504,4.6779142685149,1,7.55555649277223,0.935582853702978,0.000767296146357093,0.934815557556622,0.229369588565896,0.934815557556622
"TCONS_00001467",1.11717050653171e-05,0.00066710902056865,19.2998171010508,2.78428805544314,1,8.19759328839149,0.556857611088628,0.000277968692993073,0.556579642395636,0.192216612909883,0.556579642395636
"TCONS_00006734",1.1439384591609e-05,0.00066710902056865,19.2546095868279,3.25837373472882,1,8.90838370694119,0.651674746945761,0.000203124401194876,0.651471622544568,0.171101217266775,0.651471622544568
"TCONS_00007884",1.16057283913066e-05,0.00066710902056865,19.2270484230174,3.66222528409254,1,8.70179453266656,0.732445056818509,0.000238983552256299,0.732206073266252,0.175176402816751,0.732206073266252
"TCONS_00015392",1.10969660673103e-05,0.00066710902056865,19.3126338732109,3.51981138488124,1,7.949722228884,0.703962276976248,0.00121735011646789,0.702744926859781,0.204645008696411,0.702744926859781
"TCONS_00016461",1.108776539495e-05,0.00066710902056865,19.3142176583472,3.70879096583461,1,7.78645633156039,0.741758193166924,0.000597289356062533,0.74116090381086,0.213867556057083,0.74116090381086
"TCONS_00022451",1.12173416639595e-05,0.00066710902056865,19.2920332840251,2.81218718267022,1,10.190689800345,0.562437436534042,4.08323689116144e-05,0.562396604165132,0.180992999520347,0.562396604165132
"TCONS_00022944",1.14716619194877e-05,0.00066710902056865,19.2492302878423,2.83295659975313,1,8.81363097750752,0.566591319950626,0.000215675936655368,0.566375644013971,0.17277148403635,0.566375644013971
"TCONS_00000508",1.18894982157554e-05,0.000672067962491564,19.1809341969776,6.05826634532527,1,6.87407906536805,1.21165326906506,0.00150916346845625,1.2101441055966,0.309198101391931,1.2101441055966
"TCONS_00002525",1.1987999330944e-05,0.000672067962491564,19.1651852122761,2.10818918474558,1,8.43883213686248,0.421637836949115,0.000344687966431583,0.421293148982684,0.18274969449717,0.421293148982684
"TCONS_00004064",1.32147546894382e-05,0.000681911375508394,18.9792531790163,4.63820396528005,1,7.17334441209472,0.927640793056008,0.00258486550558821,0.925055927550421,0.267180616679688,0.925055927550421
"TCONS_00014561",1.31619185097039e-05,0.000681911375508394,18.9868972857881,2.50510940932625,1,8.74251846521183,0.50102188186525,0.000242274612454995,0.500779607252796,0.174245728033262,0.500779607252796
"TCONS_00018498",1.30507124185197e-05,0.000681911375508394,19.0030872883457,2.91534097922966,1,7.56628970188851,0.583068195845931,0.000550988627679558,0.582517207218253,0.22855028458901,0.582517207218253
"TCONS_00023109",1.2890374670858e-05,0.000681911375508394,19.0266757041923,4.28695736690906,1,9.0402924865221,0.857391473381808,0.000164049245289132,0.857227424136522,0.169326173620878,0.857227424136522
"TCONS_00046492",1.23358661416381e-05,0.000681911375508394,19.1105875390673,2.66753116031689,1,9.31934023153396,0.533506232063379,9.52690417084711e-05,0.53341096302167,0.167644910286141,0.53341096302167
"TCONS_00049350",1.25632907708403e-05,0.000681911375508394,19.0757228232974,5.55270548893354,1,7.18792144927974,1.11054109778671,0.00167868307445373,1.10886241471225,0.265499943558567,1.10886241471225
"TCONS_00062530",1.27105975329292e-05,0.000681911375508394,19.0534769612552,2.94335202766823,1,8.31399296102141,0.588670405533644,0.000376018850539163,0.588294386683107,0.187334255977724,0.588294386683107
"TCONS_00016423",1.3663933915644e-05,0.000697167684392577,18.9154808891099,5.32247006898806,1,7.01164586968128,1.06449401379761,0.00148265498025641,1.06301135881736,0.287676552696666,1.06301135881736
"TCONS_00002289",1.57112991434227e-05,0.000727611921951342,18.6492023329726,11.7163248418315,1,7.80389397299978,2.3432649683663,0.0129113104966657,2.33035365786963,0.212836867318012,2.33035365786963
"TCONS_00002518",1.56871453574616e-05,0.000727611921951342,18.6521356812394,1.6919437559422,1,8.4619402851616,0.33838875118844,0.000315904226556878,0.338072846961883,0.18197273296659,0.338072846961883
"TCONS_00022113",1.58629333347683e-05,0.000727611921951342,18.630890008712,31.9806697232889,1,7.29637212415607,6.39613394465778,0.0218426382575152,6.37429130640026,0.253503858880825,6.37429130640026
"TCONS_00022807",1.51204513812194e-05,0.000727611921951342,18.72229135849,2.65090143906537,1,7.8942320150276,0.530180287813073,0.000437370935311067,0.529742916877763,0.20769045883382,0.529742916877763
"TCONS_00022856",1.51172570346694e-05,0.000727611921951342,18.7226942530991,5.03787667713952,1,6.80560995971889,1.0075753354279,0.001703465922892,1.00587186950501,0.321959241082591,1.00587186950501
"TCONS_00036149",1.56753053336784e-05,0.000727611921951342,18.6535752461785,1.9434054591744,1,8.29463784647643,0.388681091834879,0.000257444472529673,0.38842364736235,0.188104714868694,0.38842364736235
"TCONS_00047801",1.58212268662806e-05,0.000727611921951342,18.6359091634235,17.7693733176799,1,5.86675656710023,3.55387466353598,0.0154405821910554,3.53843408134492,0.652355006157424,3.53843408134492
"TCONS_00050268",1.49946092747017e-05,0.000727611921951342,18.738228513685,1.99779069608359,1,8.25027162962032,0.399558139216717,0.000394934030501724,0.399163205186215,0.189932642886711,0.399163205186215
"TCONS_00052724",1.46639950161013e-05,0.000727611921951342,18.7807476034213,2.62324970879645,1,9.30131253490695,0.52464994175929,0.000117946278879986,0.52453199548041,0.167668959308238,0.52453199548041
"TCONS_00052916",1.58108402917972e-05,0.000727611921951342,18.6371612000925,3.05447335357162,1,7.3971970098586,0.610894670714323,0.000787156584843483,0.610107514129481,0.243035180279632,0.610107514129481
"TCONS_00046786",1.6070650774446e-05,0.000729768251667592,18.6060880755871,5.65669796496462,1,6.92753886027291,1.13133959299292,0.00982546998030377,1.12151412301262,0.300256388248331,1.12151412301262
"TCONS_00047841",1.63920782126455e-05,0.000736994328352703,18.5683365346883,2.77261732649569,1,8.18872428558177,0.554523465299138,0.000289896291596587,0.554233569007542,0.192613444263576,0.554233569007542
"TCONS_00068023",1.65593189395261e-05,0.000737214385337139,18.5489872176108,3.5787549455485,1,8.82959603502515,0.715750989109698,0.000211127438016153,0.715539861671683,0.172466652161876,0.715539861671683
"TCONS_00001414",1.74326663993782e-05,0.000740868807687575,18.4510291503582,2.47808561578668,1,7.58162486629085,0.495617123157335,0.000558139168663844,0.495058983988673,0.227399822626378,0.495058983988673
"TCONS_00005117",1.73304448804572e-05,0.000740868807687575,18.4622368064421,5.39512520785429,1,7.94507594207898,1.07902504157086,0.0132483230187147,1.06577671855214,0.204897727695994,1.06577671855214
"TCONS_00019895",1.68812961046439e-05,0.000740868807687575,18.5122818558609,3.73930980134047,1,7.576073407606,0.747861960268095,0.000649661628250778,0.747212298639843,0.227813614356496,0.747212298639843
"TCONS_00061034",1.745715974952e-05,0.000740868807687575,18.4483534824678,2.26796242238963,1,8.37982831041921,0.453592484477926,0.000303956526262833,0.453288527951664,0.184834339004037,0.453288527951664
"TCONS_00061447",1.72212760667548e-05,0.000740868807687575,18.4742797344603,4.04687363751981,1,7.77254519204163,0.809374727503961,0.00109138498000616,0.808283342523957,0.214700324095086,0.808283342523957
"TCONS_00050523",1.82021058920646e-05,0.000765331137554307,18.3687272469286,4.14442525876897,1,7.15293223573641,0.828885051753791,0.00336442324931768,0.825520628504475,0.269570500404486,0.825520628504475
"TCONS_00033425",1.85408953919005e-05,0.000772423908024039,18.3335915142726,119.728956275775,1,3.76286801919839,23.945791255155,0.000689174052621677,23.9451020811024,4.76985854474948,23.9451020811024
"TCONS_00001140",1.87950305152721e-05,0.000775381446998171,18.3076560362369,1.74674922513109,1,8.36292935333641,0.349349845026218,0.00114511978225485,0.348204725243964,0.185458373783844,0.348204725243964
"TCONS_00002074",1.96060042331296e-05,0.000775381446998171,18.2271880961489,3.88455874108582,1,7.01977170837603,0.776911748217163,0.00420228360215152,0.772709464615013,0.286543762379085,0.772709464615013
"TCONS_00002422",1.97326905729585e-05,0.000775381446998171,18.2149205588446,2.17779667806155,1,8.44489502912159,0.435559335612309,0.00180435370798388,0.433754981904326,0.182543709170707,0.433754981904326
"TCONS_00004665",1.99778967845818e-05,0.000775381446998171,18.1913994406047,24.3423592397606,1,6.34697899257974,4.86847184795211,0.0217466502174853,4.84672519773463,0.435934822006024,4.84672519773463
"TCONS_00004707",1.97829938655052e-05,0.000775381446998171,18.2100714244878,1.42728323909745,1,9.62241900493529,0.285456647819488,0.000389945504444984,0.285066702315044,0.169002453901446,0.285066702315044
"TCONS_00006012",1.96272174421457e-05,0.000775381446998171,18.225128396815,2.08928290549288,1,10.2833610680789,0.417856581098573,3.46796710953932e-05,0.41782190142748,0.184228294555517,0.41782190142748
"TCONS_00032603",1.91547028264179e-05,0.000775381446998171,18.2715459231025,3.90949455806934,1,6.99886634860202,0.781898911613869,0.001811022912336,0.780087888701532,0.28948524070716,0.780087888701532
"TCONS_00051509",1.99777580188672e-05,0.000775381446998171,18.1914126693568,2.21308283461918,1,7.71767595615277,0.442616566923836,0.000485897832028532,0.442130669091808,0.218087897039718,0.442130669091808
"TCONS_00050247",2.06063358059809e-05,0.000792994668601349,18.1324167695772,3.24085908086419,1,8.09059038062666,0.648171816172836,0.000685353534563973,0.647486462638274,0.197246154984038,0.647486462638274
"TCONS_00001348",2.33624934759428e-05,0.000793462014058449,17.8934406356106,113.868400933827,1,3.66211710733112,22.7736801867654,0.00402414218685782,22.7696560445785,5.01568575366126,22.7696560445785
"TCONS_00002073",2.32152263813618e-05,0.000793462014058449,17.9054752662777,5.52701635303878,1,6.75439826833125,1.10540327060776,0.00787155599063096,1.09753171461713,0.33223914512913,1.09753171461713
"TCONS_00002362",2.27399192385683e-05,0.000793462014058449,17.9448472466991,2.85443117850321,1,7.5799346757806,0.570886235700642,0.000645610398496645,0.570240625302145,0.227525486419821,0.570240625302145
"TCONS_00015318",2.1702022021957e-05,0.000793462014058449,18.0337757171233,2.92698730713075,1,7.68681602078637,0.58539746142615,0.00255862017091617,0.582838841255234,0.220075166450887,0.582838841255234
"TCONS_00015970",2.35431753006083e-05,0.000793462014058449,17.8787790593663,3.68918800699022,1,7.05164137566939,0.737837601398042,0.00134227824726331,0.73649532315078,0.28222273139903,0.73649532315078
"TCONS_00017942",2.44588233214171e-05,0.000793462014058449,17.8061744949485,6.23683846155575,1,8.45321152371864,1.24736769231115,0.0002929981370663,1.24707469417408,0.182263629656399,1.24707469417408
"TCONS_00021080",2.42097134781935e-05,0.000793462014058449,17.8256531731611,3.63697616318514,1,7.98906808818877,0.72739523263703,0.000444489660573778,0.726950742976455,0.20251643441109,0.726950742976455
"TCONS_00022794",2.13109771702308e-05,0.000793462014058449,18.0683939870809,1.85499762589211,1,8.52516506832783,0.370999525178421,0.000190149118509322,0.370809376059913,0.179958655807364,0.370809376059913
"TCONS_00023157",2.44626033843168e-05,0.000793462014058449,17.8058804577891,113.361337512206,1,3.650768406768,22.6722675024413,0.00047961752228606,22.671787884919,5.04181294844191,22.671787884919
"TCONS_00027967",2.24760500363889e-05,0.000793462014058449,17.9670632810084,114.558785097629,1,3.67640715956671,22.9117570195258,0.0178047635653525,22.8939522559605,4.98229547813802,22.8939522559605
"TCONS_00028769",2.38492821801479e-05,0.000793462014058449,17.8541958823694,3.73965089276037,1,8.02976337989387,0.747930178552075,0.000445971451187699,0.747484207100887,0.200345757889824,0.747484207100887
"TCONS_00031618",2.35307032102156e-05,0.000793462014058449,17.8797874789321,3.92923311035965,1,6.86768614780885,0.785846622071927,0.00153827377195351,0.784308348299976,0.310323986158084,0.784308348299976
"TCONS_00031837",2.31573160971274e-05,0.000793462014058449,17.9102287051595,2.22060410807284,1,7.87785470544911,0.444120821614567,0.000502454821908594,0.443618366792659,0.208603221217465,0.443618366792659
"TCONS_00031881",2.20775830984722e-05,0.000793462014058449,18.0011131700569,3.39251852385728,1,7.02287139765887,0.678503704771455,0.00127000473069995,0.677233700040756,0.286115085918149,0.677233700040756
"TCONS_00034094",2.35842059187929e-05,0.000793462014058449,17.8754653493079,2.51016093762975,1,8.29038387025581,0.502032187525948,0.000360009017192709,0.501672178508757,0.188276237204662,0.501672178508757
"TCONS_00035151",2.35533434545235e-05,0.000793462014058449,17.877957319597,2.9623718585559,1,8.15501526403226,0.592474371711179,0.00048074298759716,0.591993628723583,0.194154467175888,0.591993628723583
"TCONS_00035659",2.4340399004352e-05,0.000793462014058449,17.8154094831656,124.466970277955,1,3.81249402327901,24.8933940555909,0.0356272755698019,24.8577667800212,4.64115349182778,24.8577667800212
"TCONS_00046004",2.40882678622086e-05,0.000793462014058449,17.8352225289036,2.47254878968263,1,7.49910864976629,0.494509757936525,0.000666835653118536,0.493842922283407,0.233883473879625,0.493842922283407
"TCONS_00048966",2.11516305686996e-05,0.000793462014058449,18.082683938339,5.60535692899385,1,8.25458480853457,1.12107138579877,0.000499340501501651,1.12057204529727,0.189751126655852,1.12057204529727
"TCONS_00051673",2.1268248376187e-05,0.000793462014058449,18.0722152773372,1.81963089803603,1,8.78580950368348,0.363926179607206,0.000175140837562763,0.363751038769643,0.173325539279699,0.363751038769643
"TCONS_00061255",2.1440121309071e-05,0.000793462014058449,18.0568910803466,32.8758600253887,1,7.84234561390255,6.57517200507774,0.0758707718126616,6.49930123326507,0.210610614990808,6.49930123326507
"TCONS_00066371",2.24935014232827e-05,0.000793462014058449,17.9655859177035,58.0012935849953,1,8.6078500670635,11.6002587169991,0.012713680789994,11.5875450362091,0.177567293035933,11.5875450362091
"TCONS_00048419",2.47078540191596e-05,0.000795733085822723,17.7869002365492,7.86010590738284,1,6.2338800055769,1.57202118147657,0.00704944478567087,1.5649717366909,0.476604799047298,1.5649717366909
"TCONS_00004434",2.56334374586229e-05,0.000813996080416829,17.7169348542236,13.9056380576511,1,6.68339706198149,2.78112761153023,0.0292467392501524,2.75188087228008,0.347154660522623,2.75188087228008
"TCONS_00018181",2.54977349859389e-05,0.000813996080416829,17.7270323384843,2.00834971424123,1,7.95795964444304,0.401669942848244,0.00036868160279101,0.401301261245455,0.204197771583961,0.401301261245455
